Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
"Total","Kyle Higashioka","NYY",109,0.064220183,0.321100917,0.2,0.16,0.220183486,0.3,0.520183486,0.14,0.206349206,4.777262722218277,-8.40783712539649,0.22579149040607138,36.02922594350885,5517
"Total","Ruben Tejada","2 Tms",97,0.072164948,0.113402061,0.636363636,0.206896551,0.28125,0.252873563,0.534123563,0.045977012,0.236842105,5.594904054527051,-6.2453959168746405,0.2447732606281837,45.97331118923602,5519
"Total","Madison Bumgarner","SFG",105,0.085714285,0.457142857,0.1875,0.173913043,0.245098039,0.29347826,0.538576299,0.119565217,0.309523809,5.536767763116055,-7.335732164762324,0.23759838646533443,45.5404812789082,5524
"Total","Matt Kemp","3 Tms",713,0.053295932,0.232819074,0.228915662,0.28335832,0.319775596,0.460269865,0.780045461,0.176911545,0.338174273,92.87681875121962,7.319119778696403,0.3310156950120176,105.11453187642736,5631
"Total","Devin Mesoraco","2 Tms",308,0.087662337,0.207792207,0.421875,0.222627737,0.301948051,0.412408759,0.71435681,0.189781022,0.237373737,33.7914821218603,-2.7437172371990313,0.30595742991713226,90.21746146048409,5666
"Total","Steven Souza Jr.","2 Tms",623,0.120385232,0.290529695,0.41436464,0.223463687,0.326892109,0.435754189,0.762646298,0.212290502,0.277439024,80.83916660778615,5.775467280376891,0.32975357991677745,107.75850795069191,5667
"Total","Henderson Alvarez III","PHI",4,0,0.25,0,0,0,0,0,0,0,-0.5956080892606062,-1.0832080879731458,0,-100,5669
"Total","A.J. Ellis","2 Tms",221,0.108597285,0.176470588,0.615384615,0.240641711,0.337962962,0.368983957,0.706946919,0.128342246,0.277777777,25.6335705964321,-0.7963290588503982,0.3137529205392908,96.14662564525037,5677
"Total","Junior Guerra","MIL",49,0,0.285714285,0,0.119047619,0.119047619,0.19047619,0.309523809,0.071428571,0.178571428,-2.229528902988232,-8.084628819446362,0.1307372720468612,-29.233522303875027,5702
"Total","Hernan Perez","MIL",674,0.050445103,0.221068249,0.228187919,0.231861198,0.269746646,0.362776025,0.632522671,0.130914827,0.274468085,55.09925088201224,-26.524348423736697,0.27206236310580806,63.46690672780982,5751
"Total","Avisail Garcia","2 Tms",1065,0.051643192,0.233802816,0.220883534,0.274669379,0.323004694,0.462868769,0.785873463,0.18819939,0.322812051,141.98850240826724,12.21300330281375,0.33207241696006845,109.94757368011587,5760
"Total","Wilmer Flores","2 Tms",709,0.063469675,0.118476727,0.535714285,0.280620155,0.33145275,0.448062015,0.779514765,0.16744186,0.288321167,94.16823971730912,8.442140583817597,0.3326281954774736,108.97727776268454,5827
"Total","Jhan Marinez","2 Tms",3,0,0.666666666,0,0,0,0,0,0,0,-0.4467060669454546,-0.8124060659798593,0,-100,5830
"Total","Jean Segura","2 Tms",1348,0.044510385,0.127596439,0.348837209,0.290118577,0.32788104,0.401581027,0.729462067,0.11146245,0.320964749,159.08496897606966,-4.870229691873826,0.3144080448487936,97.09228371002517,5933
"Total","Jesus Sucre","2 Tms",324,0.037037037,0.179012345,0.206896551,0.243333333,0.278996865,0.323333333,0.602330198,0.08,0.286307053,23.35800997778447,-15.644589589390442,0.2603559503419918,61.461949563049004,5942
"Total","Randall Delgado","ARI",8,0,0.25,0,0,0,0,0,0,0,-1.1912161785212123,-2.1664161759462917,0,-100,5985
"Total","Mike Aviles","MIA",62,0.080645161,0.161290322,0.5,0.218181818,0.295081967,0.309090909,0.604172876,0.090909091,0.25,4.571015684343791,-2.986784295700574,0.26381394565105437,61.815451001584535,5986
"Total","Moises Sierra","WSN",31,0.032258064,0.29032258,0.111111111,0.25,0.29032258,0.321428571,0.611751151,0.071428571,0.35,2.4379184820362236,-1.1859814248374796,0.2678034805482434,62.375832489344575,6050
"Total","Aaron Hill","SFG",47,0.106382978,0.191489361,0.555555555,0.119047619,0.212765957,0.214285714,0.427051671,0.095238095,0.151515151,0.7946632497341866,-4.934636735138155,0.1964843082935252,17.3025207756988,6104
"Total","Eduardo Escobar","ARI",1,0,0,0,0,0,0,0,0,0,-0.15062652843624236,-0.27652652877002837,0,-100,6153
"Total","Tony Sanchez","ATL",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,6178
"Total","J.D. Martinez","3 Tms",1369,0.102994886,0.23447772,0.439252336,0.295867768,0.369152046,0.571900826,0.941052872,0.276033058,0.334969325,247.26243332523808,80.9573347990583,0.38962115370547834,141.89288775363866,6184
"Total","Ian Kinsler","4 Tms",1077,0.078922934,0.146703806,0.537974683,0.236438075,0.304549675,0.395087001,0.699636676,0.158648926,0.249047013,115.88523097040989,-14.26306776997708,0.3031467019846891,87.7500629788831,6195
"Total","Dellin Betances","NYY",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,6216
"Total","Kyle Kendrick","BOS",2,0,0.5,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,6230
"Total","Trevor Cahill","3 Tms",15,0.066666666,0.266666666,0.25,0.307692307,0.357142857,0.384615384,0.741758241,0.076923077,0.444444444,1.929110056696572,0.09661006086889729,0.32536920053618296,104.71233115119571,6249
"Total","Daniel Robertson","CLE",34,0.088235294,0.058823529,1.5,0.129032258,0.205882352,0.258064516,0.463946868,0.129032258,0.107142857,0.4595708176944008,-3.6850291713621863,0.19246604948332816,6.8199972410214595,6266
"Total","Alcides Escobar","KCR",868,0.033410138,0.149769585,0.223076923,0.236519607,0.26635514,0.324754901,0.591110041,0.088235294,0.270863836,59.237665424358,-44.65153326629485,0.2563196699521695,54.17213306440639,6310
"Total","David Phelps","MIA",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,6316
"Total","Chris Archer","2 Tms",56,0.035714285,0.482142857,0.074074074,0.117647058,0.150943396,0.137254901,0.288198297,0.019607843,0.25,-2.0567254872803162,-8.966125458646244,0.1319415288151435,-26.099692169229456,6345
"Total","Danny Valencia","2 Tms",508,0.057086614,0.25,0.228346456,0.246284501,0.289370078,0.37791932,0.667289398,0.131634819,0.305637982,47.78760959752865,-13.352589817857076,0.2873360047659536,78.96626437918844,6364
"Total","Adam Jones","2 Tms",1274,0.043956043,0.178963893,0.245614035,0.278056951,0.317360565,0.443048576,0.760409141,0.164991625,0.309267241,160.19824579100526,5.670647149192471,0.3238746474616458,99.83871155512793,6368
"Total","Jake Odorizzi","2 Tms",13,0,0.153846153,0,0.111111111,0.111111111,0.111111111,0.222222222,0,0.142857142,-0.38869139413706055,-1.9453913704620955,0.09740764564938015,-10.40706039473158,6397
"Total","Vance Worley","MIA",24,0,0.291666666,0,0.210526315,0.210526315,0.210526315,0.42105263,0,0.333333333,0.16431777586472507,-2.761282216410513,0.18456185491461502,9.788127106527886,6435
"Total","Steve Cishek","CHC",4,0,0.25,0,0,0,0,0,0,0,-0.5701088143631512,-1.0467088056847151,0,-100,6483
"Total","Jordy Mercer","2 Tms",952,0.078781512,0.19327731,0.407608695,0.249710982,0.314405888,0.393063583,0.707469471,0.143352601,0.294117647,99.31236321299845,-15.972435759310187,0.29850267685317583,83.66247346445488,6547
"Total","Alex Cobb","2 Tms",9,0,0.444444444,0,0.111111111,0.111111111,0.111111111,0.222222222,0,0.2,-0.5953867801712642,-1.6774867692278512,0.09772563642925686,-39.558196730967744,6562
"Total","Bobby Wilson","2 Tms",154,0.058441558,0.246753246,0.236842105,0.164285714,0.211920529,0.257142857,0.469063386,0.092857143,0.205882352,4.248823644724895,-14.10477602282424,0.20696804499784052,22.764835092795284,6564
"Total","Tom Koehler","MIA",15,0,0.8,0,0,0,0,0,0,0,-2.233530334727273,-4.062030329899297,0,-100,6570
"Total","Sean Rodriguez","3 Tms",270,0.103703703,0.325925925,0.318181818,0.151515151,0.256603773,0.264069264,0.520673037,0.112554113,0.210144927,14.49107537725277,-18.065924253973293,0.23662546412511307,43.10413970015136,6589
"Total","Freddy Galvis","CIN",1,0,1,0,0,0,0,0,0,0,-0.15062652843624236,-0.27652652877002837,0,-100,6609
"Total","Brad Brach","CHC",3,0,0,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0.333333333,0.2998248530010242,-0.07787514800033388,0.289870023727417,76.05733772124739,6627
"Total","Carlos Carrasco","CLE",7,0.142857142,0.428571428,0.333333333,0.166666666,0.285714285,0.166666666,0.452380951,0,0.333333333,0.2962977046858998,-0.5370022823322086,0.22464639799935476,30.774094368979842,6632
"Total","Chase d'Arnaud","4 Tms",65,0.061538461,0.4,0.153846153,0.186440677,0.246153846,0.288135593,0.534289439,0.101694916,0.303030303,3.028194670363093,-4.745305228249406,0.22853329312056303,40.269250078605445,6652
"Total","Johnny Giavotella","BAL",3,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0.5,0.293099765524742,-0.07260023350966274,0.29222293694814044,77.42298697838334,6740
"Total","Julio Teheran","ATL",124,0.008064516,0.282258064,0.028571428,0.13592233,0.142857142,0.165048543,0.307905685,0.029126213,0.19117647,-4.039599077223265,-19.16419898104521,0.1342667233376276,-26.01122161479106,6797
"Total","Sam Freeman","ATL",2,0,0.5,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,6832
"Total","Eduardo Nunez","2 Tms",814,0.024570024,0.13022113,0.188679245,0.287723785,0.307881773,0.420716112,0.728597885,0.132992327,0.311178247,93.32406473586124,-4.483534093408162,0.31155136587290927,90.69756503544858,6848
"Total","Derek Norris","TBR",149,0.053691275,0.268456375,0.2,0.204379562,0.255033557,0.350364963,0.60539852,0.145985401,0.244680851,10.58114912125794,-7.581950830784163,0.2606006612713705,61.046861201066214,6867
"Total","Mark Trumbo","BAL",716,0.07122905,0.252793296,0.281767955,0.234493192,0.290502793,0.400907715,0.691410508,0.166414523,0.281318681,73.610199690018,-12.424199394728838,0.29826033265231044,82.71889812572388,6876
"Total","Ian Desmond","COL",983,0.079348931,0.258392675,0.307086614,0.237612612,0.302752293,0.379504504,0.682256797,0.141891892,0.303079416,100.60647472341155,-18.21722399841452,0.29593311488689145,66.77483214905536,6885
"Total","Martin Maldonado","4 Tms",877,0.046750285,0.229190421,0.203980099,0.21625,0.275663206,0.3675,0.643163206,0.15125,0.254799301,76.83677790549315,-29.73952124777519,0.27856317568596184,72.57609888294554,6887
"Total","Johnny Cueto","SFG",40,0.025,0.375,0.066666666,0.058823529,0.083333333,0.058823529,0.142156862,0,0.1,-3.6540967736340937,-8.522096751997607,0.06795365777280596,-65.47631466439032,6893
"Total","Chase Anderson","MIL",108,0.009259259,0.527777777,0.017543859,0.09,0.0990099,0.11,0.2090099,0.02,0.209302325,-7.5392774146627435,-20.659477311057948,0.09182652152410828,-55.98236940982683,6895
"Total","Ian Kennedy","KCR",6,0.166666666,0,1,0.4,0.5,0.4,0.9,0,0.4,1.166856372125551,0.44545637942115934,0.4081989328066508,157.5740240170469,6986
"Total","Will Middlebrooks","TEX",26,0,0.461538461,0,0.115384615,0.115384615,0.153846153,0.269230768,0.038461538,0.214285714,-1.3520351230228234,-4.521435114654332,0.11482715148192185,-51.18329942579208,7002
"Total","Yadier Molina","STL",1170,0.05042735,0.139316239,0.36196319,0.265004616,0.305389221,0.406278855,0.711668076,0.141274239,0.280487804,127.06698754574703,-15.115011295717503,0.3035104704148569,88.80131479626417,7007
"Total","Miguel Gonzalez","CHW",5,0,0.4,0,0,0,0,0,0,0,-0.7445101115757577,-1.3540101099664323,0,-100,7024
"Total","James Shields","CHW",5,0,0.4,0,0.25,0.25,0.25,0.5,0,0.5,0.1977474063466777,-0.3867525786329518,0.21988268196582794,35.14709389345094,7059
"Total","A.J. Jimenez","TEX",5,0,0.8,0,0.2,0.2,0.2,0.4,0,1,-0.004704279105561052,-0.6142042774962356,0.17533376216888427,-9.80496564065225,7077
"Total","Caleb Joseph","2 Tms",425,0.032941176,0.256470588,0.128440366,0.234567901,0.263033175,0.358024691,0.621057866,0.12345679,0.301038062,32.9655367140886,-18.031962662446823,0.2671953120502815,61.85572799157291,7087
"Total","Alberto Rosario","STL",3,0,0.333333333,0,0,0,0,0,0,0,-0.4467060669454546,-0.8124060659798593,0,-100,7125
"Total","Daniel Hudson","LAD",1,0,0,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,7146
"Total","Logan Forsythe","3 Tms",780,0.123076923,0.237179487,0.518918918,0.228699551,0.329487179,0.315396113,0.644883292,0.086696562,0.297297297,76.06129813692155,-18.67470107474743,0.28993941280406665,76.95023322603689,7185
"Total","Cesar Puello","3 Tms",102,0.078431372,0.25490196,0.307692307,0.255555555,0.336633663,0.344444444,0.681078107,0.088888889,0.338709677,11.149703838846209,-1.6200961833982435,0.302522334722009,89.27588423893735,7216
"Total","Matt Davidson","CHW",686,0.071428571,0.37026239,0.192913385,0.207395498,0.271137026,0.419614147,0.690751173,0.212218649,0.274336283,68.56498565886974,-13.233413141324522,0.2944852039869603,84.5245776885226,7226
"Total","Tyler Moore","MIA",126,0.055555555,0.253968253,0.21875,0.254385964,0.296,0.48245614,0.77845614,0.228070176,0.3,15.623991507465579,0.2645915480205802,0.3233884105682373,100.92482910529488,7244
"Total","Craig Stammen","SDP",7,0.285714285,0.285714285,1,0.4,0.571428571,0.6,1.171428571,0.2,0.666666666,1.9069091616028837,1.0536091638559393,0.49926074913569857,214.7629971480877,7274
"Total","Jake Elmore","PIT",29,0.068965517,0.24137931,0.285714285,0.259259259,0.310344827,0.259259259,0.569604086,0,0.35,2.087170692269185,-1.5639293174106093,0.2575126516407934,56.25903867996289,7290
"Total","Salvador Perez","KCR",747,0.026773761,0.18875502,0.141843971,0.251412429,0.282841823,0.470338983,0.753180806,0.218926554,0.262172284,89.41442906275277,0.3251303599763453,0.317947798216311,96.57658919718212,7304
"Total","Chris Gimenez","2 Tms",189,0.126984126,0.269841269,0.470588235,0.227848101,0.340425531,0.379746835,0.720172366,0.151898734,0.291262135,22.816517807966182,0.052418016320177285,0.3189455235892154,97.78793114143726,7324
"Total","Javy Guerra","2 Tms",6,0,0.5,0,0,0,0,0,0,0,-0.9020346644963633,-1.6534346658434282,0,-100,7407
"Total","Paul Janish","BAL",28,0.035714285,0.214285714,0.166666666,0.076923076,0.111111111,0.076923076,0.188034187,0,0.1,-2.028379205496712,-5.44157919648449,0.09060487703040794,-60.4564824823953,7412
"Total","Jay Jackson","MIL",2,0,1,0,0,0,0,0,0,0,-0.3012530568724847,-0.5530530575400567,0,-100,7432
"Total","Gio Gonzalez","2 Tms",123,0.048780487,0.479674796,0.101694915,0.064814814,0.114035087,0.074074074,0.188109161,0.00925926,0.142857142,-8.323747706600235,-23.191447568126723,0.09352590954094603,-55.143915102960996,7448
"Total","Phil Hughes","SDP",1,0,0,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,7450
"Total","Trevor Plouffe","3 Tms",202,0.084158415,0.321782178,0.261538461,0.163934426,0.237623762,0.322404371,0.560028133,0.158469945,0.198198198,11.646657731439028,-12.95214219013318,0.2448403805789381,50.10735680337981,7462
"Total","Collin McHugh","HOU",2,0,1,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,7531
"Total","Nick Vincent","SFG",2,0,1,0,0,0,0,0,0,0,-0.3012530568724847,-0.5530530575400567,0,-100,7555
"Total","Jordan Lyles","4 Tms",60,0.05,0.483333333,0.103448275,0.111111111,0.172413793,0.111111111,0.283524904,0,0.24,-1.8965494353486287,-9.293549405427097,0.13834171048526106,-22.982099351538704,7593
"Total","Mark Reynolds","2 Tms",654,0.100917431,0.293577981,0.34375,0.25388601,0.331804281,0.4835924,0.815396681,0.22970639,0.311797752,93.71934687478574,14.449747444522696,0.3457855702724428,101.25673817663574,7619
"Total","Justin Ruggiano","SFG",41,0,0.268292682,0,0.205128205,0.219512195,0.384615384,0.604127579,0.179487179,0.222222222,2.5852410962138537,-2.4126588905896775,0.25116835425539713,53.201442112828175,7620
"Total","Neil Ramirez","CLE",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,7677
"Total","Juan Nicasio","PHI",2,0,0.5,0,0,0,0,0,0,0,-0.3012530568724847,-0.5530530575400567,0,-100,7731
"Total","Wily Peralta","MIL",12,0,0.25,0,0.272727272,0.272727272,0.272727272,0.545454544,0,0.375,0.6343584566660978,-0.8284415394715212,0.23909149386666037,40.20573978636378,7738
"Total","Travis d'Arnaud","2 Tms",532,0.062030075,0.184210526,0.336734693,0.228571428,0.280075187,0.391836734,0.671911921,0.163265306,0.24403183,50.11170576985525,-15.643094184737937,0.2858457374482954,78.29497682291822,7739
"Total","Mike Fiers","HOU",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,7754
"Total","Shawn Kelley","WSN",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,7773
"Total","Miguel Rojas","MIA",995,0.056281407,0.132663316,0.424242424,0.275219298,0.324242424,0.361842105,0.686084529,0.086622807,0.308880308,104.29532759369108,-16.514171267741,0.2980776337197589,86.66398218444937,7802
"Total","Andrew Albers","SEA",3,0,0,0,1,1,1,2,0,1,1.7727114304651352,1.4070114314307305,0.8766688108444214,482.6997166437602,7853
"Total","Jonathan Lucroy","5 Tms",903,0.080841638,0.125138427,0.646017699,0.252487562,0.323725055,0.351990049,0.675715104,0.099502487,0.278664731,93.1284658048486,-16.253233198430614,0.2963618101081806,79.97197486973796,7870
"Total","Tyson Ross","2 Tms",31,0,0.387096774,0,0.111111111,0.107142857,0.111111111,0.218253968,0,0.1875,-1.712987758433599,-5.336887665307302,0.09423543512821198,-42.32331042222356,7872
"Total","Josh Lindblom","PIT",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,7882
"Total","Cory Gearrin","SFG",2,0,1,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,7947
"Total","Tim Beckham","3 Tms",943,0.059384941,0.282078472,0.210526315,0.251428571,0.300743889,0.430857142,0.731601031,0.179428571,0.320623916,109.06457232824766,-5.349126739881388,0.31177883187465283,94.5924039976009,7949
"Total","Jose Martinez","STL",984,0.084349593,0.199186991,0.423469387,0.287964004,0.348931841,0.426321709,0.77525355,0.138357705,0.34124629,132.87754414040572,14.002945473380153,0.335475699038132,110.65305921463501,7996
"Total","Hanley Ramirez","2 Tms",618,0.082524271,0.199029126,0.414634146,0.247755834,0.318770226,0.420107719,0.738877945,0.172351885,0.276699029,74.19123852793115,-0.5449608957396119,0.3180797716433352,93.2395312129825,8001
"Total","Marcus Walden","BOS",1,0,1,0,0,0,0,0,0,0,-0.15062652843624236,-0.27652652877002837,0,-100,8004
"Total","Will Smith","SFG",2,0,0,0,1,1,1,2,0,1,1.2021558197470177,0.9503558190794457,0.869610071182251,459.32581040934497,8048
"Total","Eric Fryer","STL",70,0.114285714,0.2,0.571428571,0.180327868,0.285714285,0.229508196,0.515222481,0.049180328,0.234042553,3.9029750732595105,-4.630024904209934,0.24252038427761624,46.7379523368027,8145
"Total","Yovani Gallardo","SEA",2,0,0,0,0.5,0.5,0.5,1,0,0.5,0.4420017878398936,0.19820178848362374,0.4383344054222107,182.9382999795939,8173
"Total","Josh Harrison","2 Tms",808,0.044554455,0.172029702,0.258992805,0.25170068,0.303482587,0.367346938,0.670829525,0.115646258,0.288851351,79.2862556554399,-18.345943438259553,0.29176832653989837,78.92431167893481,8202
"Total","Paolo Espino","MIL",4,0,0.25,0,0.25,0.25,0.25,0.5,0,0.333333333,0.1441977432095905,-0.34340225550294917,0.21916720271110535,27.12586341090241,8246
"Total","Hunter Pence","2 Tms",717,0.066945606,0.230125523,0.29090909,0.257575757,0.30822873,0.396969696,0.705198426,0.139393939,0.311850311,77.78212618458176,-9.713173340977189,0.30282752317697265,85.69968200725788,8252
"Total","Kurt Suzuki","2 Tms",774,0.059431524,0.11369509,0.522727272,0.259420289,0.326002587,0.450724637,0.776727224,0.191304348,0.253448275,101.41629498750343,7.58269586712494,0.33002478070073316,101.8325030915414,8259
"Total","Chris Iannetta","2 Tms",537,0.106145251,0.290502793,0.365384615,0.230107526,0.326492537,0.45376344,0.780255977,0.223655914,0.290657439,70.41010287437499,5.705803588367097,0.3310091239584368,93.37254359828944,8267
"Total","Francisco Pena","2 Tms",106,0.028301886,0.264150943,0.107142857,0.257425742,0.283018867,0.366336633,0.6493555,0.108910891,0.323943661,9.180538167320751,-3.2258615222940206,0.2766825414839245,73.87507563758935,8298
"Total","JC Ramirez","LAA",3,0,0.333333333,0,0,0,0,0,0,0,-0.4467060669454546,-0.8124060659798593,0,-100,8302
"Total","Homer Bailey","3 Tms",58,0,0.362068965,0,0.212765957,0.212765957,0.234042553,0.44680851,0.021276596,0.384615384,0.7782229571126205,-6.1789769591309325,0.19397140183347336,8.284867145995294,8362
"Total","Dustin Pedroia","BOS",414,0.091787439,0.101449275,0.904761904,0.272972972,0.341404358,0.359459459,0.700863817,0.086486487,0.292307692,46.30015194375966,-4.1934479106500415,0.3087583637063943,86.18516860409818,8370
"Total","Pedro Florimon","PHI",3,0,0,0,0.333333333,0.333333333,0.333333333,0.666666666,0,0.333333333,0.293099765524742,-0.07260023350966274,0.29222293694814044,75.76220951647376,8385
"Total","Tyler Cloyd","MIA",3,0,0.666666666,0,0,0,0,0,0,0,-0.4194822859269089,-0.7701822769146867,0,-100,8536
"Total","Justin Miller","WSN",1,0,0,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,8580
"Total","Dustin McGowan","MIA",6,0,0.833333333,0,0,0,0,0,0,0,-0.8934121338909092,-1.6248121319597186,0,-100,8600
"Total","Tim Federowicz","4 Tms",88,0.079545454,0.454545454,0.175,0.185185185,0.25,0.444444444,0.694444444,0.259259259,0.257142857,8.702918858880683,-2.1042810737541475,0.29055182161656296,73.52185974637057,8609
"Total","Donovan Solano","SFG",105,0.019047619,0.247619047,0.076923076,0.32,0.333333333,0.45,0.783333333,0.13,0.413333333,13.978728635152434,0.759228600104901,0.32826490515754336,104.98226750744453,8623
"Total","Paulo Orlando","KCR",130,0.03076923,0.238461538,0.129032258,0.169354838,0.201550387,0.241935483,0.44348587,0.072580645,0.208791208,2.3343938059118905,-13.232606002041944,0.19536681323088417,12.632654044720038,8628
"Total","Justin Verlander","2 Tms",8,0,0.375,0,0.25,0.25,0.25,0.5,0,0.4,0.28987206237190233,-0.6783279283178522,0.21952494233846664,36.651644249405024,8700
"Total","Elvis Andrus","TEX",1277,0.052466718,0.151135473,0.347150259,0.280672268,0.319749216,0.409243697,0.728992913,0.128571429,0.314720812,148.59781532748795,-7.403483770646111,0.3122181620063453,84.77626078060433,8709
"Total","Tanner Roark","2 Tms",125,0.016,0.328,0.048780487,0.142857142,0.165217391,0.214285714,0.379503105,0.071428572,0.214285714,-1.2362540950364442,-16.3667539571709,0.16487073535504548,-9.344856174905134,8753
"Total","Andrew Cashner","2 Tms",8,0,0.375,0,0.166666666,0.142857142,0.166666666,0.309523808,0,0.25,-0.29609909200521856,-1.27029908740374,0.12523840154920304,-32.35372423048919,8782
"Total","Ryan Lavarnway","3 Tms",24,0.041666666,0.166666666,0.25,0.454545454,0.5,0.863636363,1.363636363,0.409090909,0.5,7.768718633087392,4.8041186437327825,0.5565608988205591,252.7822563312076,8879
"Total","Dusty Coleman","SDP",58,0.034482758,0.413793103,0.083333333,0.264150943,0.310344827,0.547169811,0.857514638,0.283018868,0.384615384,8.734130715919502,1.663930734587677,0.3548957767157719,119.99044150446736,8979
"Total","Gordon Beckham","2 Tms",230,0.047826086,0.265217391,0.180327868,0.219626168,0.267543859,0.369158878,0.636702737,0.14953271,0.278911564,19.238834915754737,-9.34016503572708,0.27166197409755305,65.3261486838633,9015
"Total","Lorenzo Cain","2 Tms",1404,0.089031339,0.167378917,0.531914893,0.283891547,0.356379187,0.388357256,0.744736443,0.104465709,0.333998005,180.34188964811062,9.704291036696162,0.3271932310065625,101.40915712955798,9077
"Total","Khris Davis","OAK",1363,0.082905355,0.289068231,0.28680203,0.239344262,0.310344827,0.494262295,0.804607122,0.254918033,0.274900398,186.63919682629452,21.342498293295975,0.33826392100137825,115.30952105426486,9112
"Total","Nathan Eovaldi","2 Tms",9,0.111111111,0.555555555,0.2,0.125,0.222222222,0.125,0.347222222,0,0.333333333,-0.00002977758925194751,-1.0701297572283053,0.1743400361802843,6.696511307911649,9132
"Total","Tyler Flowers","ATL",722,0.07202216,0.278393351,0.258706467,0.246855345,0.33102493,0.407232704,0.738257634,0.160377359,0.320481927,89.75504323935372,1.9392438912974068,0.32117473402181823,95.54593199192757,9134
"Total","Tim Melville","COL",10,0,0.3,0,0.25,0.25,0.25,0.5,0,0.4,0.3729958114119546,-0.8860041919259055,0.21740251779556274,14.137627670436299,9149
"Total","Buster Posey","SFG",1016,0.091535433,0.138779527,0.659574468,0.284922394,0.358620689,0.391352549,0.749973238,0.106430155,0.322709163,130.89291344238686,7.275514360799052,0.32721784610559446,104.92128824120279,9166
"Total","Casey Kelly","SFG",6,0,0.5,0,0,0,0,0,0,0,-0.8389645718538178,-1.5403645538293733,0,-100,9174
"Total","Paul Goldschmidt","2 Tms",1543,0.118600129,0.255346727,0.464467005,0.279104477,0.370538611,0.507462686,0.878001297,0.228358209,0.343215507,254.98779280232773,67.1010942359506,0.37062311953161775,129.2482858943468,9218
"Total","Starling Marte","PIT",1159,0.054357204,0.163934426,0.331578947,0.3,0.353500432,0.47735849,0.830858922,0.17735849,0.333333333,176.0810856359437,35.27998693160564,0.3541508662968771,120.90651974764376,9241
"Total","Keon Broxton","4 Tms",531,0.073446327,0.395480225,0.185714285,0.2,0.26981132,0.38125,0.65106132,0.18125,0.294820717,46.538560468478636,-18.421339292304076,0.2795451962880241,68.64876927962477,9253
"Total","A.J. Pollock","2 Tms",853,0.075029308,0.206330597,0.363636363,0.259791122,0.326291079,0.459530026,0.785821105,0.199738904,0.30052724,114.28160372789316,10.889904667095468,0.33398172697085193,104.92574927294407,9256
"Total","Daniel Corcino","LAD",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,9266
"Total","Josh Phegley","OAK",400,0.0575,0.205,0.280487804,0.21369863,0.268844221,0.350684931,0.619529152,0.136986301,0.248201438,31.475863864187673,-17.895135978694483,0.2668113751926614,66.20126632083493,9308
"Total","Jared Hughes","CIN",2,0,0.5,0,0,0,0,0,0,0,-0.3012530568724847,-0.5530530575400567,0,-100,9325
"Total","Drew Stubbs","SFG",12,0.083333333,0.416666666,0.2,0.09090909,0.166666666,0.09090909,0.257575756,0,0.166666666,-0.4622125887576094,-1.9250125848952284,0.13080523908138275,-25.814401128480384,9328
"Total","Brandon Morrow","CHC",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,9346
"Total","Adam Moore","TBR",16,0,0.4375,0,0.2,0.2,0.266666666,0.466666666,0.066666666,0.375,0.37878560933860106,-1.4916143425962134,0.20042242209116617,23.254672934469827,9362
"Total","Evan Longoria","2 Tms",1168,0.053082191,0.197773972,0.268398268,0.255555555,0.301369863,0.42037037,0.721740233,0.164814815,0.291767554,130.97074864094418,-11.106450304041706,0.3073944893397697,93.21395560363025,9368
"Total","Josh Tomlin","2 Tms",9,0,0.555555555,0,0.111111111,0.111111111,0.111111111,0.222222222,0,0.25,-0.6089348989716212,-1.726034899353091,0.09740764564938015,-44.40890098948218,9388
"Total","Dustin Garneau","4 Tms",125,0.104,0.272,0.382352941,0.185185185,0.29032258,0.296296296,0.586618876,0.111111111,0.25,9.632954385648244,-5.863545614709384,0.2648639097329109,57.505118239686624,9433
