Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
"Total","Brad Peacock","HOU",5,0,0.4,0,0.2,0.2,0.4,0.6,0.2,0.333333333,0.2952956806549658,-0.3142043177357088,0.2464336633682251,51.18170484731158,5401
"Total","Jake Smolinski","OAK",38,0.026315789,0.184210526,0.142857142,0.228571428,0.289473684,0.285714285,0.575187969,0.057142857,0.285714285,2.8022593407240333,-1.7049405799898683,0.260025469880355,62.83907132617908,5408
"Total","Pablo Sandoval","2 Tms",174,0.051724137,0.178160919,0.29032258,0.196319018,0.236994219,0.331288343,0.568282562,0.134969325,0.2109375,10.499306223790516,-10.624293596048485,0.24351972341537476,49.172707125660786,5409
"Total","Jose Altuve","HOU",460,0.084782608,0.117391304,0.722222222,0.321167883,0.386462882,0.542579075,0.929041957,0.221411192,0.33038348,83.96953735853081,28.1335378473485,0.3901929387679467,150.48228527505833,5417
"Total","Pedro Baez","LAD",1,1,0,1,0,1,0,1,0,0,0.4359038242388607,0.3140038245607258,0.6929940581321716,343.36320390499526,5420
"Total","Steve Lombardozzi","MIA",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,5422
"Total","Jesse Chavez","2 Tms",2,0,1,0,0,0,0,0,0,0,-0.2887294509574545,-0.5275294476315153,0,-100,5448
"Total","Daniel Nava","PHI",58,0.155172413,0.258620689,0.6,0.1875,0.310344827,0.270833333,0.58117816,0.083333333,0.242424242,4.516173559288965,-2.554026422042861,0.26871865679477824,60.33214596741379,5450
"Total","Jose Pirela","2 Tms",266,0.093984962,0.17293233,0.54347826,0.279166666,0.345864661,0.466666666,0.812531327,0.1875,0.315508021,38.34472905911764,6.673329570072499,0.34674316059868293,117.52665506615534,5485
"Total","Abraham Almonte","3 Tms",103,0.116504854,0.233009708,0.5,0.159090909,0.257425742,0.227272727,0.484698469,0.068181818,0.19047619,4.526619107753261,-7.819080738991277,0.22602916767101477,31.99001898199627,5486
"Total","Austin Romine","NYY",200,0.055,0.21,0.261904761,0.243386243,0.285,0.402116402,0.687116402,0.158730159,0.288732394,20.17028614885778,-4.16271365426808,0.293470056951046,81.42263552878134,5491
"Total","Marwin Gonzalez","2 Tms",435,0.057471264,0.193103448,0.297619047,0.274074074,0.32183908,0.454320987,0.776160067,0.180246913,0.312703583,57.34032394944647,4.702824482908047,0.33093789487049496,109.10260176616313,5497
"Total","Kyle Higashioka","NYY",47,0.021276595,0.276595744,0.076923076,0.173913043,0.191489361,0.413043478,0.604532839,0.239130435,0.166666666,3.067537046596656,-2.596762881055226,0.25013164129663024,52.47225754272554,5517
"Total","Ruben Tejada","2 Tms",36,0.027777777,0.194444444,0.142857142,0.228571428,0.25,0.285714285,0.535714285,0.057142857,0.285714285,1.7341570918857303,-2.6742428998053818,0.23381509880224863,40.593534802920516,5519
"Total","Madison Bumgarner","SFG",53,0.056603773,0.433962264,0.130434782,0.122448979,0.173076923,0.244897959,0.417974882,0.12244898,0.166666666,0.5156608435859549,-5.94603910412885,0.1824697989683885,9.876799387090347,5524
"Total","Jarrod Saltalamacchia","2 Tms",13,0,0.692307692,0,0,0,0,0,0,0,-1.9085025090784244,-3.478202496847551,0,-100,5557
"Total","Matt Kemp","3 Tms",322,0.080745341,0.208074534,0.388059701,0.266211604,0.323987538,0.460750853,0.784738391,0.194539249,0.295774647,41.26694193888852,2.940142561089493,0.32931582700638545,105.36618783707235,5631
"Total","Devin Mesoraco","2 Tms",131,0.122137404,0.198473282,0.615384615,0.207207207,0.328244274,0.351351351,0.679595625,0.144144144,0.243902439,14.28080950918417,-1.3280902555324574,0.3055649640905948,88.70632204590167,5666
"Total","Steven Souza Jr.","2 Tms",266,0.139097744,0.27443609,0.506849315,0.255506607,0.364661654,0.418502202,0.783163856,0.162995595,0.351351351,36.94216560094525,4.9967659440534264,0.3411160583297412,115.03376029653688,5667
"Total","Henderson Alvarez III","PHI",2,0,0.5,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,5669
"Total","A.J. Ellis","2 Tms",125,0.112,0.216,0.518518518,0.242990654,0.344,0.336448598,0.680448598,0.093457944,0.303797468,13.444048883762886,-1.3884508587450475,0.3039540316789381,90.70309117594253,5677
"Total","Junior Guerra","MIL",12,0,0.416666666,0,0,0,0,0,0,0,-1.6870037373804843,-3.094803704013804,0,-100,5702
"Total","Hernan Perez","MIL",364,0.038461538,0.184065934,0.208955223,0.283236994,0.308539944,0.459537572,0.768077516,0.176300578,0.31598513,45.25863989993091,1.0360402743434396,0.32211816723657116,96.85582447290945,5751
"Total","Avisail Garcia","2 Tms",411,0.07055961,0.216545012,0.325842696,0.32368421,0.372262773,0.5,0.872262773,0.17631579,0.396428571,67.17491036826749,16.831010633949248,0.36756208722070044,134.3231644883883,5760
"Total","Wilmer Flores","2 Tms",367,0.04359673,0.117166212,0.372093023,0.28362573,0.316076294,0.48245614,0.798532434,0.19883041,0.28275862,49.18959251853234,4.756292962157792,0.33229651810371713,108.06357177310701,5827
"Total","Jhan Marinez","PIT",3,0,0.666666666,0,0.333333333,0.333333333,0.666666666,0.999999999,0.333333333,1,0.593099725285269,0.2273997262508642,0.4107227722803752,155.54680218267652,5830
"Total","Leury Garcia","CHW",374,0.029411764,0.181818181,0.161764705,0.314285714,0.344262295,0.42,0.764262295,0.105714286,0.381294964,49.0653529566566,3.110753173832079,0.3289599653150215,107.13161510101544,5913
"Total","Jean Segura","2 Tms",468,0.076923076,0.113247863,0.679245283,0.306413301,0.36344086,0.477434679,0.840875539,0.171021378,0.325,71.43623040151425,14.709030943928436,0.3554250113100395,124.8089627966622,5933
"Total","Jesus Sucre","2 Tms",133,0.060150375,0.142857142,0.421052631,0.191666666,0.242424242,0.3,0.542424242,0.108333334,0.19,7.004262182250765,-8.979437616333218,0.2365917581500429,45.3631958977491,5942
"Total","Randall Delgado","ARI",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,5985
"Total","Mike Aviles","MIA",35,0.028571428,0.142857142,0.2,0.258064516,0.303030303,0.258064516,0.561094819,0,0.307692307,1.928705375746406,-2.3377946129883163,0.24174904637038708,47.33031059809925,5986
"Total","Cristhian Adames","2 Tms",16,0.0625,0.3125,0.2,0.133333333,0.1875,0.2,0.3875,0.066666667,0.2,0.0004359327421467052,-1.989964068664523,0.17353585362434387,7.410334802247434,6013
"Total","Moises Sierra","WSN",29,0.034482758,0.379310344,0.09090909,0.076923076,0.137931034,0.076923076,0.21485411,0,0.125,-1.4699648978115825,-4.860064810693434,0.10926779179737486,-43.518910425753816,6050
"Total","Aaron Hill","SFG",33,0.181818181,0.121212121,1.5,0.153846153,0.303030303,0.269230769,0.572261072,0.115384616,0.136363636,2.485277455394205,-1.5374225339842478,0.26569261695399427,62.73631384598939,6104
"Total","Eduardo Escobar","2 Tms",590,0.072881355,0.172881355,0.421568627,0.279026217,0.33559322,0.464419475,0.800012695,0.185393258,0.302884615,81.22826345860409,9.549264079326854,0.3375676862222779,108.77912463633798,6153
"Total","Albert Suarez","SFG",2,0,0,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,6175
"Total","J.D. Martinez","3 Tms",425,0.124705882,0.211764705,0.588888888,0.372602739,0.449411764,0.778082191,1.227493955,0.405479452,0.402489626,114.2393422698119,62.476842684064174,0.4906655374356514,210.58265204815228,6184
"Total","Ian Kinsler","4 Tms",351,0.082621082,0.131054131,0.630434782,0.225705329,0.293447293,0.379310344,0.672757637,0.153605015,0.234848484,34.508649471105635,-7.8702500808224105,0.29018479091780525,79.38256752768518,6195
"Total","Trevor Cahill","2 Tms",6,0,0.166666666,0,0.25,0.25,0.25,0.5,0,0.333333333,-0.14515670782333967,-0.8845567072034514,0.21740251779556274,-7.193213235654601,6249
"Total","Daniel Robertson","CLE",54,0.074074074,0.018518518,4,0.285714285,0.339622641,0.387755102,0.727377743,0.102040817,0.291666666,6.39308824432461,-0.18951173829467544,0.3167412685898115,91.80742983766307,6266
"Total","Alcides Escobar","KCR",292,0.051369863,0.157534246,0.326086956,0.257462686,0.301038062,0.376865671,0.677903733,0.119402985,0.30044843,28.56769412474305,-6.292105386987623,0.29146101967328125,78.51911100606942,6310
"Total","Chris Archer","2 Tms",10,0.1,0.1,1,0.222222222,0.3,0.222222222,0.522222222,0,0.25,0.6285948722114405,-0.5864051164636769,0.24365770816802979,53.7045806200097,6345
"Total","Danny Valencia","2 Tms",274,0.120437956,0.175182481,0.6875,0.282051282,0.361313868,0.474358974,0.835672842,0.192307692,0.302197802,40.73668026623061,7.961080689697761,0.3531831255292191,123.63846909295856,6364
"Total","Adam Jones","2 Tms",502,0.051792828,0.157370517,0.329113924,0.271367521,0.313373253,0.412393162,0.725766415,0.141025641,0.302631578,57.290711026888616,-3.723088461655849,0.30969977247452213,90.16642592297083,6368
"Total","Jake Odorizzi","TBR",2,0,0,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,6397
"Total","Vance Worley","MIA",3,0,0.333333333,0,0,0,0,0,0,0,-0.4467060669454546,-0.8124060659798593,0,-100,6435
"Total","Steve Cishek","CHC",4,0,0.25,0,0.25,0.25,0.25,0.5,0,0.333333333,0.1473988252834027,-0.329201166038161,0.21988268196582794,36.29001036260336,6483
"Total","Jordy Mercer","2 Tms",313,0.067092651,0.153354632,0.4375,0.278745644,0.33226837,0.43902439,0.77129276,0.160278746,0.309012875,40.047526946994395,2.224827318224044,0.32675610703806723,102.71731057975202,6547
"Total","Alex Cobb","BAL",4,0,0.5,0,0,0,0,0,0,0,-0.5593097145692119,-1.0269097025529155,0,-100,6562
"Total","Bobby Wilson","2 Tms",44,0.113636363,0.227272727,0.5,0.128205128,0.227272727,0.179487179,0.406759906,0.051282051,0.172413793,0.7954736134267417,-4.420126281096879,0.1950354210355065,14.91922745625617,6564
"Total","Tom Koehler","MIA",6,0,0.5,0,0.166666666,0.166666666,0.166666666,0.333333332,0,0.333333333,-0.15360630142071263,-0.8850062994895221,0.14611146847407022,-15.453739582958981,6570
"Total","Sean Rodriguez","3 Tms",195,0.148717948,0.358974358,0.414285714,0.226993865,0.353846153,0.411042944,0.764889097,0.184049079,0.34117647,26.39889036907288,2.581390522852864,0.3342324562908448,106.45610364683824,6589
"Total","Freddy Galvis","4 Tms",586,0.034129692,0.158703071,0.215053763,0.276292335,0.302564102,0.408199643,0.710763745,0.131907308,0.315217391,63.3997627149554,-7.760636677291795,0.3030856607915604,86.90100353641641,6609
"Total","Brad Brach","CHC",2,0,0.5,0,0,0,0,0,0,0,-0.3012530568724847,-0.5530530575400567,0,-100,6627
"Total","Carlos Carrasco","CLE",2,0,0,0,0,0,0,0,0,0,-0.2978040446303031,-0.5416040439865729,0,-100,6632
"Total","Chase d'Arnaud","3 Tms",97,0.041237113,0.319587628,0.129032258,0.217391304,0.25,0.358695652,0.608695652,0.141304348,0.293103448,7.17234117906551,-4.301958601958946,0.2632494370142619,66.85122466422403,6652
"Total","Miguel Socolovich","STL",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,6697
"Total","Johnny Giavotella","BAL",7,0,0.428571428,0,0,0,0,0,0,0,-1.0423141562060607,-1.8956141539530051,0,-100,6740
"Total","Julio Teheran","ATL",62,0.016129032,0.225806451,0.071428571,0.142857142,0.16981132,0.163265306,0.333076626,0.020408164,0.189189189,-1.008786307961687,-8.527586238772615,0.14892859953754353,-12.39001088297656,6797
"Total","Sam Freeman","ATL",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,6832
"Total","Eduardo Nunez","2 Tms",353,0.050991501,0.124645892,0.409090909,0.259036144,0.295454545,0.370481927,0.665936472,0.111445783,0.284210526,33.508288727901906,-9.1274108348265,0.2876188712702556,74.28943555398648,6848
"Total","Derek Norris","TBR",49,0.081632653,0.163265306,0.5,0.19047619,0.265306122,0.476190476,0.741496598,0.285714286,0.125,5.295219909326855,-0.6778800749017555,0.3045063833801114,91.07243367763749,6867
"Total","Mark Trumbo","BAL",276,0.061594202,0.217391304,0.283333333,0.260700389,0.307971014,0.443579766,0.75155078,0.182879377,0.291891891,33.77250045076488,0.5481007947075196,0.32136256236960925,98.5847553282246,6876
"Total","Ian Desmond","COL",491,0.067209775,0.199592668,0.336734693,0.280623608,0.333333333,0.525612472,0.858945805,0.244988864,0.306990881,76.32917892463308,16.639279465151844,0.3580332110794663,107.62500028875182,6885
"Total","Martin Maldonado","4 Tms",372,0.059139784,0.274193548,0.215686274,0.229850746,0.294594594,0.361194029,0.655788623,0.131343283,0.302631578,34.55567503482641,-10.597124571496835,0.28465213846708054,76.88827679049857,6887
"Total","Johnny Cueto","SFG",29,0,0.206896551,0,0.071428571,0.071428571,0.071428571,0.142857142,0,0.09090909,-2.6763994972122105,-6.1704994643938935,0.06261920077460152,-65.76017594399072,6893
"Total","Chase Anderson","MIL",40,0.025,0.475,0.052631578,0.162162162,0.184210526,0.162162162,0.346372688,0,0.333333333,-0.4503872680716765,-5.302387221460845,0.15636624787983142,-10.497340442820615,6895
"Total","Will Middlebrooks","TEX",13,0.076923076,0.153846153,0.5,0.416666666,0.461538461,0.833333333,1.294871794,0.416666667,0.5,3.7881086463769735,2.2034086505612196,0.5217489141684312,227.09612045432243,7002
"Total","Yadier Molina","STL",328,0.06402439,0.106707317,0.6,0.280405405,0.338414634,0.496621621,0.835036255,0.216216216,0.274900398,48.95564133165145,9.238441708066706,0.35178748128611015,120.7292009039108,7007
"Total","Miguel Gonzalez","2 Tms",3,0.333333333,0,1,0,0.5,0,0.5,0,0,0.13809977960855763,-0.22760021942584713,0.3464970290660858,48.068208516995334,7024
"Total","James Shields","CHW",2,0,0.5,0,0,0,0,0,0,0,-0.27965485728460593,-0.5134548512764577,0,-100,7059
"Total","A.J. Jimenez","TEX",8,0,0.375,0,0,0,0,0,0,0,-1.1912161785212123,-2.1664161759462917,0,-100,7077
"Total","Caleb Joseph","2 Tms",162,0.043209876,0.253086419,0.170731707,0.236842105,0.283950617,0.361842105,0.645792722,0.125,0.305555555,14.49190484979961,-4.829894860593343,0.2807817142686726,71.43474327952119,7087
"Total","Daniel Hudson","LAD",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,7146
"Total","Eric Young Jr.","LAA",78,0.051282051,0.23076923,0.222222222,0.219178082,0.259740259,0.342465753,0.602206012,0.123287671,0.264150943,5.670436015300402,-3.6477638576701787,0.2614696405150674,62.143026959741526,7158
"Total","Logan Forsythe","3 Tms",442,0.131221719,0.242081447,0.542056074,0.226315789,0.331065759,0.334210526,0.665276285,0.107894737,0.301115241,46.24352073957358,-7.370278780263328,0.29837764809731726,82.22923370540127,7185
"Total","Cesar Puello","3 Tms",84,0.071428571,0.285714285,0.25,0.217391304,0.357142857,0.347826086,0.704968943,0.130434782,0.302325581,10.154366084879157,-0.3372339293901918,0.315343405108854,97.4728083433951,7216
"Total","Matt Davidson","CHW",253,0.086956521,0.300395256,0.289473684,0.269911504,0.343873517,0.477876106,0.821749623,0.207964602,0.361702127,37.2557417542543,7.07004218705555,0.3519424781968942,123.69678889830166,7226
"Total","Tyler Moore","MIA",77,0.038961038,0.311688311,0.125,0.191780821,0.22077922,0.273972602,0.494751822,0.082191781,0.265306122,2.4772291378490485,-6.90907083736734,0.21457221833142368,29.489296920294898,7244
"Total","Craig Stammen","SDP",2,0,0.5,0,0.5,0.5,0.5,1,0,1,0.44027728171880276,0.19247728170688183,0.4383344054222107,181.2617097121017,7274
"Total","Jake Elmore","PIT",20,0,0.05,0,0.15,0.15,0.2,0.35,0.05,0.157894736,-0.4574172537955934,-2.9754172604713136,0.14779427647590637,-15.558352916716718,7290
"Total","Salvador Perez","KCR",296,0.047297297,0.209459459,0.225806451,0.249084249,0.29054054,0.454212454,0.744752994,0.205128205,0.26,33.63608377160082,-1.696315730795758,0.3106875716622779,91.58848678825578,7304
"Total","Chris Gimenez","2 Tms",102,0.147058823,0.245098039,0.6,0.2,0.326732673,0.352941176,0.679673849,0.152941176,0.245614035,11.034808266732274,-1.343991670933187,0.30440610411143537,86.90901769068807,7324
"Total","Michael Martinez","2 Tms",9,0.111111111,0.333333333,0.333333333,0.125,0.222222222,0.125,0.347222222,0,0.2,-0.01550652181215495,-1.1126065189153693,0.17440698544184366,5.492590377060783,7358
"Total","Ben Zobrist","CHC",284,0.102112676,0.119718309,0.852941176,0.256,0.330960854,0.34,0.670960854,0.084,0.29032258,28.768771547949616,-5.287828016900715,0.2967411980032921,81.72006097635689,7435
"Total","Gio Gonzalez","2 Tms",35,0,0.514285714,0,0.117647058,0.117647058,0.117647058,0.235294116,0,0.25,-2.1073962920931963,-6.33689625054876,0.10309824522803812,-48.75102420009682,7448
"Total","Trevor Plouffe","3 Tms",123,0.089430894,0.235772357,0.379310344,0.258928571,0.325203252,0.330357142,0.655560394,0.071428571,0.333333333,11.371141356409002,-3.5875585852261294,0.28581403651513343,78.19482350156137,7462
"Total","Neil Walker","4 Tms",236,0.101694915,0.186440677,0.545454545,0.211538461,0.29787234,0.283653846,0.581526186,0.072115385,0.262195121,17.50334748608749,-11.083052255383326,0.26182319542281646,60.93778704088094,7539
"Total","Nick Vincent","SFG",1,0,1,0,0,0,0,0,0,0,-0.15062652843624236,-0.27652652877002837,0,-100,7555
"Total","Jordan Lyles","4 Tms",22,0.09090909,0.59090909,0.153846153,0.052631578,0.142857142,0.052631578,0.19548872,0,0.166666666,-1.178968243108664,-3.869768224464331,0.107415619350615,-30.4598125107251,7593
"Total","Mark Reynolds","2 Tms",336,0.145833333,0.309523809,0.471153846,0.234042553,0.345238095,0.400709219,0.745947314,0.166666666,0.321637426,42.655421930119836,1.7710222031329552,0.32616271539812997,88.8528902301288,7619
"Total","Justin Ruggiano","SFG",22,0.045454545,0.272727272,0.166666666,0.238095238,0.272727272,0.238095238,0.51082251,0,0.333333333,1.0079905179716615,-1.6738094749473067,0.23074264147064902,39.792393026999164,7620
"Total","Neil Ramirez","NYM",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,7677
"Total","Juan Nicasio","STL",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,7731
"Total","Wily Peralta","MIL",3,0.333333333,0.333333333,1,0,0.333333333,0,0.333333333,0,0,0.13809977960855763,-0.22760021942584713,0.23099801937739053,34.892544704987706,7738
"Total","Travis d'Arnaud","3 Tms",251,0.091633466,0.20318725,0.450980392,0.285714285,0.346613545,0.535714285,0.88232783,0.25,0.310975609,40.34065266002663,9.16375265319594,0.3627471557582717,129.75496086917676,7739
"Total","Ty Kelly","2 Tms",37,0.081081081,0.297297297,0.272727272,0.2,0.277777777,0.266666666,0.544444443,0.066666666,0.285714285,2.06050618810964,-2.4347937919347244,0.243666958477762,44.50279793623824,7740
"Total","Miguel Rojas","MIA",365,0.073972602,0.084931506,0.870967741,0.265861027,0.326027397,0.374622356,0.700649753,0.108761329,0.276094276,39.31953164207446,-5.118967987423068,0.3011704273831481,88.5010653670747,7802
"Total","Charlie Blackmon","COL",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,7859
"Total","Jonathan Lucroy","5 Tms",360,0.080555555,0.15,0.537037037,0.235474006,0.294444444,0.345565749,0.640010193,0.110091743,0.259259259,30.129517970619567,-13.49048161691629,0.27375530491412525,65.73340314611391,7870
"Total","Tyson Ross","2 Tms",15,0.066666666,0.266666666,0.25,0.357142857,0.4,0.571428571,0.971428571,0.214285714,0.444444444,2.991845403403622,1.2383454484647334,0.41589873234430946,166.21787093522465,7872
"Total","Josh Lindblom","PIT",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,7882
"Total","Tim Beckham","3 Tms",362,0.077348066,0.284530386,0.27184466,0.256797583,0.320441988,0.432024169,0.752466157,0.175226586,0.3317757,45.475557597497456,1.5077579488549155,0.3235243064922522,102.87764221851499,7949
"Total","Jose Martinez","STL",286,0.115384615,0.174825174,0.66,0.322709163,0.40140845,0.569721115,0.971129565,0.247011952,0.354838709,56.39366213707345,21.913262550813123,0.4077592597785571,158.3465458842466,7996
"Total","Hanley Ramirez","2 Tms",187,0.117647058,0.240641711,0.488888888,0.218181818,0.310160427,0.393939393,0.70409982,0.175757575,0.256637168,18.525088328655187,-4.1212115029140035,0.29444183302189103,76.70384739902312,8001
"Total","Eric Fryer","STL",13,0.23076923,0.307692307,0.75,0,0.23076923,0,0.23076923,0,0,-0.18130875043493316,-1.766008746250687,0.15992170572280884,-7.486335786598646,8145
"Total","Yovani Gallardo","TEX",2,0,0,0,0,0,0,0,0,0,-0.27965485728460593,-0.5134548512764577,0,-100,8173
"Total","Josh Harrison","2 Tms",255,0.062745098,0.180392156,0.347826086,0.245689655,0.31372549,0.435344827,0.749070317,0.189655172,0.262857142,30.797372816309014,0.13187315891651163,0.3185867482707614,97.03033791015369,8202
"Total","Paolo Espino","MIL",1,0,0,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,8246
"Total","Hunter Pence","2 Tms",386,0.075129533,0.168393782,0.446153846,0.27118644,0.32642487,0.463276836,0.789701706,0.192090396,0.29347826,51.98710793807536,5.002708276653581,0.333019201643765,105.77384806178279,8252
"Total","Kurt Suzuki","2 Tms",232,0.056034482,0.129310344,0.433333333,0.31455399,0.36637931,0.596244131,0.962623441,0.281690141,0.303571428,44.553557213627506,16.459757495903183,0.40202733668787727,149.28792088063983,8259
"Total","Chris Iannetta","2 Tms",303,0.158415841,0.237623762,0.666666666,0.244,0.369636963,0.412,0.781636963,0.168,0.295857988,42.19124424053156,5.643544654974576,0.34047853787740073,98.69274264831488,8267
"Total","Francisco Pena","2 Tms",46,0.065217391,0.391304347,0.166666666,0.142857142,0.195652173,0.238095238,0.433747411,0.095238096,0.208333333,-0.09169601099613428,-5.504095891584189,0.17000072788108478,0.8995818374590732,8298
"Total","Homer Bailey","2 Tms",16,0.0625,0.25,0.25,0.166666666,0.23076923,0.25,0.48076923,0.083333334,0.25,0.6435286133893521,-1.2698713586322277,0.21525897888036874,30.14831602578188,8362
"Total","Dustin Pedroia","BOS",83,0.168674698,0.108433734,1.555555555,0.313432835,0.426829268,0.43283582,0.859665088,0.119402985,0.344827586,13.372784869154366,3.2630849046310497,0.36595227220390414,127.03972230829395,8370
"Total","Pedro Florimon","PHI",27,0.111111111,0.296296296,0.375,0.375,0.444444444,0.541666666,0.98611111,0.166666666,0.5625,5.607868661820213,2.386568708061497,0.4226380498320968,164.01835634836002,8385
"Total","Ehire Adrianza","MIN",219,0.08219178,0.200913242,0.409090909,0.283505154,0.345622119,0.412371134,0.757993253,0.12886598,0.346666666,27.575677912529756,1.1155782005155581,0.3237222527348718,101.24091235768093,8418
"Total","Dustin McGowan","MIA",1,0,1,0,0,0,0,0,0,0,-0.14890202231515154,-0.27080202199328646,0,-100,8600
"Total","Tim Federowicz","3 Tms",51,0.019607843,0.215686274,0.09090909,0.191489361,0.208333333,0.319148936,0.527482269,0.127659575,0.228571428,2.0161220695228614,-4.242777894869324,0.2237208609779676,29.013390108102424,8609
"Total","Kendrys Morales","3 Tms",321,0.077881619,0.199376947,0.390625,0.270833333,0.330218068,0.434027777,0.764245845,0.163194444,0.307339449,41.40889723593247,2.9019977226282467,0.32775801828717144,105.53263096439794,8610
"Total","Donovan Solano","SFG",123,0.06504065,0.186991869,0.347826086,0.339130434,0.382113821,0.460869565,0.842983386,0.121739131,0.404494382,19.807621994773438,4.32192195371776,0.3605489488539657,126.11414997458739,8623
"Total","Paulo Orlando","KCR",53,0,0.264150943,0,0.211538461,0.226415094,0.269230769,0.495645863,0.057692308,0.289473684,1.9355354156934745,-4.340164468005942,0.21654711579376795,27.918872866396978,8628
"Total","Justin Verlander","2 Tms",5,0,0.8,0,0,0,0,0,0,0,-0.7263609242300606,-1.3258609172563172,0,-100,8700
"Total","Elvis Andrus","TEX",488,0.06762295,0.143442622,0.471428571,0.274553571,0.325819672,0.439732142,0.765551814,0.165178571,0.296195652,62.37714602702895,2.7729464163784154,0.3256908760423288,94.08581538394311,8709
"Total","Tanner Roark","2 Tms",37,0,0.351351351,0,0.147058823,0.147058823,0.176470588,0.323529411,0.029411765,0.238095238,-0.8995391474593589,-5.3278390811313106,0.13986697442391338,-16.276918360191015,8753
"Total","Andrew Cashner","2 Tms",5,0,0,0,0,0,0,0,0,0,-0.7298099364722421,-1.337309930809801,0,-100,8782
"Total","Oliver Drake","TBR",1,0,0,0,1,1,1,2,0,1,0.6010779098735088,0.47517790953972283,0.869610071182251,473.35359421943986,8823
"Total","Antonio Bastardo","PIT",1,1,0,1,0,1,0,1,0,0,0.4359038242388607,0.3140038245607258,0.6929940581321716,340.85194024048093,8844
"Total","Ryan Lavarnway","3 Tms",14,0.071428571,0.357142857,0.2,0.153846153,0.214285714,0.23076923,0.445054944,0.076923077,0.25,0.2836902341523872,-1.4299097606262459,0.20013079898697989,24.536491590052396,8879
"Total","Dusty Coleman","SDP",13,0,0.692307692,0,0.076923076,0.076923076,0.076923076,0.153846152,0,0.25,-1.1959204576267737,-2.7806204534425274,0.06743606237264779,-68.72079028684318,8979
"Total","Gordon Beckham","2 Tms",78,0.089743589,0.256410256,0.35,0.171428571,0.256410256,0.228571428,0.484981684,0.057142857,0.24,3.207824538674701,-6.468375433954846,0.22292677485025847,33.37323411058134,9015
"Total","Justin Smoak","TOR",489,0.116564417,0.17586912,0.662790697,0.258215962,0.349693251,0.417840375,0.767533626,0.159624413,0.290519877,65.94962794878485,6.6845285201907325,0.3343704792619483,109.67161237486275,9054
"Total","Lorenzo Cain","2 Tms",484,0.103305785,0.13429752,0.769230769,0.303944315,0.373966942,0.473317865,0.847284807,0.16937355,0.327683615,76.10455295022692,17.202953423821583,0.36170000283055287,124.37220045043588,9077
"Total","Khris Davis","OAK",476,0.138655462,0.256302521,0.540983606,0.238213399,0.346638655,0.491315136,0.837953791,0.253101737,0.26171875,71.08444749966263,13.345048029273737,0.3513977604977628,124.09533574876032,9112
"Total","Nathan Eovaldi","2 Tms",3,0,1,0,0,0,0,0,0,0,-0.4194822859269089,-0.7701822769146867,0,-100,9132
"Total","Tyler Flowers","ATL",254,0.177165354,0.244094488,0.725806451,0.251231527,0.397637795,0.413793103,0.811430898,0.162561576,0.325925925,37.85269462231551,6.934094875194174,0.3547883117198944,118.05510521034022,9134
"Total","Buster Posey","SFG",445,0.105617977,0.110112359,0.959183673,0.298734177,0.373033707,0.44556962,0.818603327,0.146835443,0.319526627,64.22195882723307,10.203459288930642,0.3449472801514641,118.19938695888732,9166
"Total","Paul Goldschmidt","2 Tms",494,0.159919028,0.186234817,0.858695652,0.291666666,0.406504065,0.573529411,0.980033476,0.281862745,0.307958477,94.94376872739485,35.24216935298136,0.40329834245238844,150.82806381370463,9218
"Total","Danny Espinosa","3 Tms",107,0.06542056,0.327102803,0.2,0.173469387,0.233644859,0.265306122,0.498950981,0.091836735,0.253968253,4.078615057736998,-8.964684907823436,0.22161832702494114,33.47487761820601,9219
"Total","Starling Marte","PIT",372,0.045698924,0.204301075,0.22368421,0.233429394,0.274932614,0.400576368,0.675508982,0.167146974,0.266159695,34.81964494812542,-10.322154613553938,0.2848718961079915,75.5439348915911,9241
"Total","Keon Broxton","4 Tms",249,0.128514056,0.389558232,0.329896907,0.199074074,0.302419354,0.36574074,0.668160094,0.166666666,0.315315315,24.88488805236426,-5.704211846570103,0.29281141560885215,77.76418093110213,9253
