Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
"Total","Melky Cabrera","4 Tms",977,0.061412487,0.105424769,0.582524271,0.281596452,0.326153846,0.403547671,0.729701517,0.121951219,0.298734177,113.65635763427258,-5.499941681120379,0.31265813603337345,93.07300467297586,4022
"Total","Emilio Bonifacio","ATL",36,0.027777777,0.194444444,0.142857142,0.166666666,0.1875,0.266666666,0.454166666,0.1,0.208333333,0.43759151829549436,-3.9508084701173627,0.1908527109771967,8.467384825331635,4054
"Total","Dexter Fowler","STL",1079,0.126042632,0.235403151,0.53543307,0.238562091,0.341372912,0.423747276,0.765120188,0.185185185,0.285266457,140.82606297095055,8.821963728561354,0.32788642837442494,104.47715835743531,4062
"Total","Brian Duensing","CHC",5,0.2,0.6,0.333333333,0,0.2,0,0.2,0,0,-0.16385328409726102,-0.7633532771235175,0.13790591955184936,-13.528634148786455,4064
"Total","Erick Aybar","SDP",264,0.071969696,0.170454545,0.422222222,0.233333333,0.300380228,0.345833333,0.646213561,0.1125,0.268421052,23.817892323753938,-8.36370759127368,0.2833583982846209,73.02766331583544,4082
"Total","Michael Brantley","2 Tms",1162,0.088640275,0.097246127,0.911504424,0.318312559,0.378983634,0.518696069,0.897679703,0.20038351,0.324444444,199.89190225344092,58.73710356693658,0.3782113992806637,137.88490898531197,4106
"Total","Derek Holland","3 Tms",46,0.04347826,0.565217391,0.076923076,0.093023255,0.133333333,0.116279069,0.249612402,0.023255814,0.235294117,-2.0869470127932788,-7.55034690732882,0.11673138406541612,-33.27064872471738,4141
"Total","Jose Lobaton","2 Tms",158,0.120253164,0.253164556,0.475,0.162962962,0.267515923,0.296296296,0.563812219,0.133333334,0.193548387,9.907375966819902,-9.157823877719263,0.2502231853894698,49.344039220592876,4243
"Total","Stephen Drew","WSN",100,0.07,0.2,0.35,0.244444444,0.29,0.355555555,0.645555555,0.111111111,0.291666666,8.510152509620292,-3.6798474581931986,0.277293855547905,64.20563125698831,4251
"Total","Matt Wieters","2 Tms",733,0.080491132,0.175989085,0.457364341,0.228096676,0.292349726,0.362537764,0.65488749,0.134441088,0.251923076,65.64343807821638,-23.18126119697923,0.2814661246357542,69.62673259773078,4298
"Total","Justin Wilson","CHC",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,4301
"Total","Joey Votto","CIN",1348,0.169881305,0.141691394,1.198952879,0.3,0.421364985,0.5,0.921364985,0.2,0.324541284,245.42063446057855,81.40143570018829,0.3903197932909623,140.6050794841485,4314
"Total","Daniel Murphy","3 Tms",1063,0.075258701,0.113828786,0.661157024,0.305870236,0.357815442,0.506694129,0.864509571,0.200823893,0.314180929,166.82341019696756,37.19171102232498,0.36068564436859657,117.26395117758726,4316
"Total","Jeremy Hellickson","WSN",1,0,1,0,0,0,0,0,0,0,-0.13982742864230296,-0.25672742563822887,0,-100,4371
"Total","Jed Lowrie","2 Tms",968,0.116735537,0.168388429,0.693251533,0.276269185,0.362603305,0.466351829,0.828955134,0.190082644,0.308980213,146.4207993909128,30.73360095316244,0.35634264241846114,127.96038712708304,4418
"Total","Brandon Moss","KCR",322,0.086956521,0.310559006,0.28,0.191780821,0.260869565,0.421232876,0.682102441,0.229452055,0.211428571,30.545968603167406,-8.705831293192041,0.2888614927759822,74.96754543709179,4467
"Total","Ben Revere","LAA",257,0.054474708,0.066147859,0.823529411,0.297520661,0.33463035,0.380165289,0.714795639,0.082644628,0.315555555,29.156467281901,-2.171832635379672,0.31088591364107243,94.30499116093878,4712
"Total","Chase Headley","2 Tms",469,0.123667377,0.243070362,0.508771929,0.264483627,0.363247863,0.380352644,0.743600507,0.115869017,0.345195729,59.891481928504234,2.950382202840577,0.3273191462258924,104.04910175197917,4720
"Total","Jacoby Ellsbury","NYY",292,0.113013698,0.113013698,1,0.273809523,0.366782006,0.428571428,0.795353434,0.154761905,0.29906542,41.02186602061787,5.427066114602476,0.3429241893174765,114.13110388331617,4727
"Total","Curtis Granderson","5 Tms",1088,0.132352941,0.25,0.529411764,0.21329046,0.323529411,0.422293676,0.745823087,0.209003216,0.249190938,134.39198596141853,2.427787118773851,0.32186115425891104,101.62135901450726,4747
"Total","Rich Hill","LAD",71,0,0.338028169,0,0.138461538,0.149253731,0.169230769,0.3184845,0.030769231,0.214285714,-2.0231532314292626,-10.595053144680662,0.13884481565276188,-18.956661838877288,4806
"Total","Brian McCann","2 Tms",725,0.091034482,0.16137931,0.564102564,0.244514106,0.318620689,0.423197492,0.741818181,0.178683386,0.249003984,86.42509278880262,-2.2424067236313903,0.3151778696148802,96.21056015175132,4810
"Total","Jarrod Dyson","2 Tms",909,0.09460946,0.159515951,0.593103448,0.228287841,0.308287292,0.327543424,0.635830716,0.099255583,0.261136712,81.69709957595458,-29.799999905568463,0.2802676424202194,71.97453366800498,4866
"Total","Mike Montgomery","2 Tms",59,0.016949152,0.457627118,0.037037037,0.145454545,0.160714285,0.218181818,0.378896103,0.072727273,0.259259259,-0.3761087082909095,-7.439208614139413,0.16375325194426946,-4.302681279474612,4869
"Total","Mike Moustakas","2 Tms",1281,0.085089773,0.167837626,0.506976744,0.255411255,0.321623731,0.509090909,0.83071464,0.253679654,0.251716247,183.36054750078767,27.789648826359212,0.3442445699405293,113.02339820830862,4892
"Total","Ender Inciarte","ATL",1214,0.075782537,0.136738056,0.554216867,0.28028933,0.338016528,0.410488245,0.748504773,0.130198915,0.311279826,150.8084297837384,4.521831354654574,0.32266218356317855,97.14113768182474,4922
"Total","Jon Lester","CHC",131,0.038167938,0.358778625,0.106382978,0.189655172,0.221311475,0.284482758,0.505794233,0.094827586,0.294117647,4.75056497449554,-11.143334883502355,0.21870436043035787,28.030187836281495,4930
"Total","Jason Heyward","CHC",1217,0.108463434,0.137222678,0.790419161,0.262218045,0.347073371,0.42387218,0.770945551,0.161654135,0.279953917,161.68458556031834,13.396286685224881,0.3313421374727442,104.10159590018587,4940
"Total","Asdrubal Cabrera","4 Tms",1203,0.091438071,0.197838736,0.462184873,0.255121042,0.328618968,0.453445065,0.782064033,0.198324023,0.286967418,160.61209629933148,14.595397581260498,0.333096087476447,106.75063982065323,4962
"Total","Luis Valbuena","LAA",602,0.096345514,0.30398671,0.31693989,0.204081632,0.280730897,0.40445269,0.685183587,0.200371058,0.24471299,59.12631895714308,-13.017480183906306,0.2919577789745203,82.59668705497293,4969
"Total","Cole Hamels","2 Tms",64,0.03125,0.390625,0.08,0.120689655,0.161290322,0.189655172,0.350945494,0.068965517,0.181818181,-0.8889011797968271,-8.731501123077047,0.15652438902085827,-9.437913724977324,4972
"Total","Stephen Vogt","3 Tms",503,0.075546719,0.208747514,0.361904761,0.252723311,0.30876494,0.470588235,0.779353175,0.217864924,0.284023668,64.39018370016512,2.142483709296554,0.32522323966026306,101.96978453553207,5000
"Total","Wilkin Castillo","MIA",6,0,0.5,0,0.166666666,0.166666666,0.333333333,0.499999999,0.166666667,0.333333333,0.14794526769229716,-0.6074547343104189,0.20277756452560425,23.157235866554924,5124
"Total","Alex Gordon","KCR",1259,0.081810961,0.204924543,0.399224806,0.24822064,0.321144674,0.387010676,0.70815535,0.138790036,0.293838862,139.13185377318032,-14.153245040293847,0.30526695739573395,87.32867398394828,5209
"Total","Wade LeBlanc","2 Tms",6,0.166666666,0.333333333,0.5,0.5,0.6,0.5,1.1,0,1,1.7720104620813109,1.0426104680656172,0.48929954767227174,237.68319395807364,5221
"Total","Jon Jay","4 Tms",864,0.05324074,0.170138888,0.31292517,0.280612244,0.335280373,0.37627551,0.711555883,0.095663266,0.337519623,98.4138220395891,-5.291776642576049,0.3104636544080021,91.24560494421493,5227
"Total","Robbie Grossman","2 Tms",1043,0.121764141,0.181208053,0.671957671,0.249443207,0.343599615,0.370824053,0.714423668,0.121380846,0.296718972,123.34914189233328,-3.9285572131082858,0.3142022893421905,96.17736577987263,5254
"Total","Sandy Leon","BOS",538,0.063197026,0.267657992,0.236111111,0.200819672,0.259398496,0.311475409,0.570873905,0.110655737,0.258160237,34.38448425069691,-30.615715097037544,0.2501828305689853,47.39079347175117,5273
"Total","Aaron Hicks","NYY",821,0.161997563,0.210718635,0.768786127,0.244411326,0.36797066,0.463487332,0.831457992,0.219076006,0.268085106,125.87185088397749,27.182952149229116,0.35751963602869136,125.7210815314567,5297
"Total","Alex Presley","DET",232,0.056034482,0.176724137,0.31707317,0.320930232,0.359649122,0.437209302,0.796858424,0.11627907,0.385964912,32.76732818917321,4.48652826384591,0.34381606782737534,113.34308620656091,5305
